summ_idx,func_idx,func_value
87,4,"(2, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
87,4,"(7, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
87,4,"(40, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
87,4,"(74, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
87,4,"(77, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
87,4,"(80, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
87,4,"(95, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
87,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
87,6,"(5, '%let password = password_exposed;\n')"
87,6,"(46, '%let password = password_exposed;\n')"
87,6,"(50, '%let password = password_exposed;\n')"
87,7,0
87,8,13
88,1,"{'create_dt': '2023-06-18T13:56:27.132997', 'modified_dt': '2023-06-18T13:56:27.132997'}"
88,2,151
88,3,9
88,4,"(11, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
88,4,"(14, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
88,4,"(25, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
88,4,"(44, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
88,4,"(51, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
88,4,"(70, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
88,4,"(73, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
88,4,"(118, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
88,4,"(127, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
88,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
88,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
88,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
88,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
88,6,"(109, '%let password = password_exposed;\n')"
88,7,0
88,8,15
89,1,"{'create_dt': '2023-06-18T13:56:27.130497', 'modified_dt': '2023-06-18T13:56:27.130497'}"
89,2,67
89,3,6
89,4,"(1, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
89,4,"(12, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
89,4,"(23, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
89,4,"(33, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
89,4,"(48, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
89,4,"(63, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
89,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
89,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
89,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
89,6,"(4, '%let password = password_exposed;\n')"
89,6,"(38, '%let password = password_exposed;\n')"
89,7,0
89,8,11
90,1,"{'create_dt': '2023-06-18T13:56:27.130824', 'modified_dt': '2023-06-18T13:56:27.130824'}"
90,2,58
90,3,3
90,4,"(5, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
90,4,"(11, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
90,4,"(46, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
90,6,"(19, '%let password = password_exposed;\n')"
90,6,"(38, '%let password = password_exposed;\n')"
90,6,"(39, '%let password = password_exposed;\n')"
90,7,0
90,8,6
91,1,"{'create_dt': '2023-06-18T13:56:27.133451', 'modified_dt': '2023-06-18T13:56:27.133451'}"
91,2,103
91,3,7
91,4,"(10, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
91,4,"(57, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
91,4,"(60, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
91,4,"(65, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
91,4,"(74, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
91,4,"(80, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
91,4,"(86, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
91,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
91,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
91,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
91,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
91,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
91,6,"(2, '%let password = password_exposed;\n')"
91,6,"(20, '%let password = password_exposed;\n')"
91,6,"(40, '%let password = password_exposed;\n')"
91,6,"(64, '%let password = password_exposed;\n')"
91,6,"(95, '%let password = password_exposed;\n')"
91,7,0
91,8,6
92,1,"{'create_dt': '2023-06-18T13:56:27.128760', 'modified_dt': '2023-06-18T13:56:27.128760'}"
92,2,37
92,3,2
92,4,"(9, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
92,4,"(35, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
92,6,"(18, '%let password = password_exposed;\n')"
92,6,"(20, '%let password = password_exposed;\n')"
92,6,"(25, '%let password = password_exposed;\n')"
92,7,0
92,8,3
93,1,"{'create_dt': '2023-06-18T13:56:27.134953', 'modified_dt': '2023-06-18T13:56:27.134953'}"
93,2,95
93,3,7
93,4,"(24, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
93,4,"(27, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
93,4,"(36, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
93,4,"(45, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
93,4,"(51, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
93,4,"(55, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
93,4,"(66, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
93,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
93,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
93,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
93,6,"(6, '%let password = password_exposed;\n')"
93,6,"(65, '%let password = password_exposed;\n')"
93,6,"(85, '%let password = password_exposed;\n')"
93,6,"(87, '%let password = password_exposed;\n')"
93,7,0
93,8,11
94,1,"{'create_dt': '2023-06-18T13:56:27.129372', 'modified_dt': '2023-06-18T13:56:27.129372'}"
94,2,32
94,3,3
94,4,"(6, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
94,4,"(10, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
94,4,"(17, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
94,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
94,6,"(1, '%let password = password_exposed;\n')"
94,6,"(14, '%let password = password_exposed;\n')"
94,6,"(23, '%let password = password_exposed;\n')"
94,7,0
94,8,3
95,1,"{'create_dt': '2023-06-18T13:56:27.129059', 'modified_dt': '2023-06-18T13:56:27.129059'}"
95,2,13
95,3,3
95,4,"(1, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
95,4,"(4, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
95,4,"(7, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
95,7,0
95,8,1
96,1,"{'create_dt': '2023-06-18T13:56:27.134619', 'modified_dt': '2023-06-18T13:56:27.134619'}"
96,2,171
96,3,8
96,4,"(22, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
96,4,"(86, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
96,4,"(95, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
96,4,"(112, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
96,4,"(116, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
96,4,"(119, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
96,4,"(134, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
96,4,"(163, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
96,6,"(3, '%let password = password_exposed;\n')"
96,6,"(15, '%let password = password_exposed;\n')"
96,6,"(17, '%let password = password_exposed;\n')"
96,6,"(42, '%let password = password_exposed;\n')"
96,6,"(79, '%let password = password_exposed;\n')"
96,6,"(122, '%let password = password_exposed;\n')"
96,6,"(123, '%let password = password_exposed;\n')"
96,6,"(132, '%let password = password_exposed;\n')"
96,6,"(133, '%let password = password_exposed;\n')"
96,7,0
96,8,11
97,1,"{'create_dt': '2023-06-18T13:56:27.129803', 'modified_dt': '2023-06-18T13:56:27.129803'}"
97,2,185
97,3,11
97,4,"(42, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(53, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
97,4,"(59, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(95, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
97,4,"(99, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(102, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(123, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(126, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(138, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,4,"(156, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
97,4,"(169, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
97,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
97,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
97,6,"(21, '%let password = password_exposed;\n')"
97,6,"(45, '%let password = password_exposed;\n')"
97,6,"(46, '%let password = password_exposed;\n')"
97,6,"(84, '%let password = password_exposed;\n')"
97,6,"(108, '%let password = password_exposed;\n')"
97,6,"(122, '%let password = password_exposed;\n')"
97,6,"(129, '%let password = password_exposed;\n')"
97,6,"(173, '%let password = password_exposed;\n')"
97,7,0
97,8,14
98,1,"{'create_dt': '2023-06-18T13:56:27.135335', 'modified_dt': '2023-06-18T13:56:27.135335'}"
98,2,130
98,3,8
98,4,"(8, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
98,4,"(12, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
98,4,"(17, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
98,4,"(31, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
98,4,"(59, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
98,4,"(90, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
98,4,"(93, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
98,4,"(112, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
98,6,"(7, '%let password = password_exposed;\n')"
98,6,"(63, '%let password = password_exposed;\n')"
98,6,"(106, '%let password = password_exposed;\n')"
98,7,0
98,8,14
99,1,"{'create_dt': '2023-06-18T13:56:27.135699', 'modified_dt': '2023-06-18T13:56:27.135699'}"
99,2,70
99,3,6
99,4,"(7, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
99,4,"(50, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
99,4,"(53, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
99,4,"(56, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
99,4,"(60, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
99,4,"(64, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
99,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
99,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
99,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
99,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
99,6,"(22, '%let password = password_exposed;\n')"
99,6,"(36, '%let password = password_exposed;\n')"
99,6,"(63, '%let password = password_exposed;\n')"
99,7,0
99,8,4
100,1,"{'create_dt': '2023-06-18T13:56:27.130168', 'modified_dt': '2023-06-18T13:56:27.130168'}"
100,2,123
100,3,6
100,4,"(25, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
100,4,"(32, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
100,4,"(52, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
100,4,"(57, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
100,4,"(89, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
100,4,"(119, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
100,6,"(3, '%let password = password_exposed;\n')"
100,6,"(68, '%let password = password_exposed;\n')"
100,6,"(108, '%let password = password_exposed;\n')"
100,6,"(122, '%let password = password_exposed;\n')"
100,7,0
100,8,14
